date,time,tempC,windspeedKmph,winddirDegree,weatherDesc,precipMM,humidity,visibility,pressure,cloudcover,HeatIndexC,DewPointC,WindChillC,WindGustKmph,FeelsLikeC
2015-05-17,1200,10,22,300,Overcast,0.0,86,10,1001,100,10,8,7,25,7

2015-05-18,0,7,19,291,Partly cloudy,0.0,84,10,1000,34,7,5,3,34,3

2015-05-18,1200,8,27,285,Light drizzle,0.4,82,2,1000,90,8,5,4,32,4

2015-05-19,0,5,22,269,Partly cloudy,0.1,90,10,1001,42,5,3,1,37,1

2015-05-19,1200,10,17,279,Overcast,0.0,74,10,1009,100,10,6,7,22,7

2015-05-20,0,4,8,282,Fog,0.0,97,0,1015,100,4,4,2,16,2

2015-05-20,1200,19,9,312,Sunny,0.0,49,10,1019,7,19,8,19,10,19

2015-05-21,0,10,8,143,Clear,0.0,77,10,1021,16,10,6,9,17,9

2015-05-21,1200,24,12,179,Sunny,0.0,44,10,1020,5,25,11,24,14,25

2015-05-22,0,14,9,222,Clear,0.0,85,10,1019,8,14,11,13,20,13

2015-05-22,1200,23,5,357,Thundery outbreaks possible,0.0,70,9,1019,41,25,17,23,6,25

2015-05-23,0,14,7,259,Light rain shower,0.8,93,10,1017,85,14,13,14,14,14

2015-05-23,1200,17,8,332,Light rain shower,0.9,75,10,1016,77,17,13,17,9,17

2015-05-24,0,9,2,321,Clear,0.0,93,10,1016,16,9,8,10,5,10

2015-05-24,1200,20,10,309,Thundery outbreaks possible,0.1,61,9,1014,89,20,12,20,13,20

2015-05-25,0,9,7,314,Mist,0.0,96,2,1018,12,9,8,7,12,7

2015-05-25,1200,21,5,125,Sunny,0.0,40,10,1020,6,24,7,21,6,21

2015-05-26,0,11,10,113,Partly cloudy,0.0,77,10,1018,41,11,7,10,20,10

2015-05-26,1200,27,11,170,Thundery outbreaks possible,0.0,50,9,1013,34,28,16,27,13,28

2015-05-27,0,15,11,145,Clear,0.0,78,10,1011,5,16,12,16,23,16

2015-05-27,1200,28,22,157,Sunny,0.0,34,10,1008,18,27,11,28,28,27

2015-05-28,0,16,10,169,Mist,0.1,96,2,1006,32,16,15,16,22,16

2015-05-28,1200,26,7,170,Moderate or heavy rain shower,4.4,60,7,1005,24,27,18,26,8,27

2015-05-29,0,16,7,27,Patchy light rain with thunder,0.3,87,10,1004,18,16,14,16,14,16

2015-05-29,1200,25,10,346,Torrential rain shower,9.4,75,3,1004,53,26,20,25,12,26

2015-05-30,0,15,3,80,Light rain shower,0.9,97,10,1007,46,15,15,15,6,15

2015-05-30,1200,22,16,159,Moderate or heavy rain shower,3.7,77,7,1007,30,25,18,22,18,25

2015-05-31,0,14,7,181,Mist,0.0,97,2,1010,17,14,13,13,13,13

2015-05-31,1200,23,8,209,Light rain shower,0.6,65,10,1013,62,25,16,23,9,25

2015-06-01,0,12,17,333,Cloudy,0.0,96,10,1016,64,12,11,10,28,10

2015-06-01,1200,20,15,357,Sunny,0.0,46,10,1019,12,20,8,20,18,20

2015-06-02,0,11,10,352,Clear,0.0,70,10,1019,8,11,5,9,22,9

2015-06-02,1200,22,13,337,Partly cloudy,0.0,44,10,1016,28,24,9,22,15,22

2015-06-03,0,14,8,255,Clear,0.0,89,10,1016,7,14,12,13,16,13

2015-06-03,1200,27,18,240,Partly cloudy,0.0,45,10,1014,42,27,14,27,24,27

2015-06-04,0,16,9,243,Patchy rain possible,1.3,94,9,1012,15,16,16,16,18,16

2015-06-04,1200,21,21,288,Sunny,0.0,50,10,1013,21,24,10,21,24,21

2015-06-05,0,9,13,300,Clear,0.0,86,10,1019,5,9,7,7,22,7

2015-06-05,1200,16,18,308,Partly cloudy,0.0,50,10,1022,46,16,6,16,22,16

2015-06-06,0,8,9,277,Clear,0.0,84,10,1024,19,8,5,5,19,5

2015-06-06,1200,18,12,322,Partly cloudy,0.0,52,10,1025,32,18,8,18,14,18

2015-06-07,0,11,8,206,Partly cloudy,0.0,78,10,1026,47,11,7,10,16,10

2015-06-07,1200,25,19,239,Sunny,0.0,42,10,1020,5,26,11,25,23,26

2015-06-08,0,15,9,290,Patchy rain possible,0.3,90,9,1018,19,15,14,15,17,15

2015-06-08,1200,21,19,289,Sunny,0.0,42,10,1018,3,21,8,21,22,21

2015-06-09,0,12,5,331,Partly cloudy,0.0,76,10,1019,51,12,8,13,10,13

2015-06-09,1200,19,17,321,Partly cloudy,0.1,42,10,1020,31,19,6,19,19,19

2015-06-10,0,8,4,20,Partly cloudy,0.0,84,10,1022,30,8,5,8,8,8

2015-06-10,1200,17,8,303,Light rain shower,0.2,46,10,1021,83,17,5,17,9,17

2015-06-11,0,9,10,293,Clear,0.0,71,10,1018,17,10,5,9,20,9

2015-06-11,1200,19,17,267,Partly cloudy,0.0,42,10,1013,31,19,6,19,20,19

2015-06-12,0,10,10,267,Partly cloudy,0.0,80,10,1013,50,10,6,8,21,8

2015-06-12,1200,19,18,313,Sunny,0.0,41,10,1015,21,19,6,19,20,19

2015-06-13,0,12,9,226,Clear,0.0,71,10,1018,6,12,7,11,20,11

2015-06-13,1200,25,15,239,Partly cloudy,0.0,42,10,1015,37,25,11,25,17,25

2015-06-14,0,14,9,207,Clear,0.0,91,10,1011,23,15,14,15,20,15

2015-06-14,1200,27,16,235,Patchy rain possible,0.3,52,9,1008,41,28,16,27,19,28

2015-06-15,0,17,6,243,Mist,0.0,97,2,1006,22,18,17,18,13,18

2015-06-15,1200,23,18,230,Sunny,0.0,71,10,1006,18,24,17,23,22,24

2015-06-16,0,14,6,306,Mist,0.0,95,2,1008,40,14,13,14,13,14

2015-06-16,1200,18,10,11,Heavy rain,7.7,74,5,1010,77,18,13,18,12,18

2015-06-17,0,8,9,2,Clear,0.0,71,10,1014,8,10,5,9,18,9

2015-06-17,1200,19,10,358,Partly cloudy,0.0,41,10,1013,46,19,6,19,12,19

2015-06-18,0,7,7,335,Clear,0.0,87,10,1015,6,9,7,8,13,8

2015-06-18,1200,20,5,37,Partly cloudy,0.0,38,10,1015,31,20,5,20,6,20

2015-06-19,0,11,10,81,Partly cloudy,0.0,74,10,1015,35,11,7,10,21,10

2015-06-19,1200,22,15,53,Sunny,0.0,46,10,1011,24,24,10,22,17,22

2015-06-20,0,14,6,47,Light rain shower,1.9,94,10,1008,100,14,13,13,10,13

2015-06-20,1200,22,6,14,Light drizzle,0.2,71,2,1009,100,25,17,22,7,25

2015-06-21,0,15,9,321,Fog,0.1,98,0,1007,100,15,15,15,15,15

2015-06-21,1200,21,8,283,Overcast,0.1,73,10,1007,92,21,16,21,9,21

2015-06-22,0,15,8,273,Mist,0.0,95,2,1011,85,15,14,14,15,14

2015-06-22,1200,27,2,135,Light rain shower,0.4,47,10,1012,71,27,15,27,2,27

2015-06-23,0,16,7,207,Patchy rain possible,0.7,92,9,1011,15,16,15,16,15,16

2015-06-23,1200,25,10,298,Patchy rain possible,0.4,50,9,1014,19,26,14,25,12,26

2015-06-24,0,16,5,39,Clear,0.0,86,10,1016,0,16,14,16,9,16

2015-06-24,1200,28,0,334,Sunny,0.0,36,10,1016,17,28,12,28,0,28

2015-06-25,0,17,6,30,Clear,0.0,84,10,1016,21,17,14,17,14,17

2015-06-25,1200,25,12,16,Partly cloudy,0.0,52,10,1014,33,26,15,25,14,26

2015-06-26,0,16,6,1,Clear,0.0,93,10,1015,16,16,15,16,13,16

2015-06-26,1200,25,5,24,Partly cloudy,0.0,54,10,1012,52,26,15,25,6,26

2015-06-27,0,17,9,65,Mist,0.0,95,2,1008,42,17,16,17,17,17

2015-06-27,1200,17,15,316,Light rain,1.3,91,9,1004,100,17,16,17,17,17

2015-06-28,0,14,13,6,Partly cloudy,0.0,86,10,1009,62,14,12,13,19,13

2015-06-28,1200,15,8,5,Moderate rain,6.0,88,7,1011,98,15,13,14,11,14

2015-06-29,0,11,10,7,Clear,0.0,91,10,1013,23,11,10,10,19,10

2015-06-29,1200,21,11,34,Partly cloudy,0.0,55,10,1014,36,21,11,21,13,21

2015-06-30,0,13,9,4,Partly cloudy,0.0,85,10,1015,44,13,10,12,20,12

2015-06-30,1200,22,7,33,Patchy rain possible,0.8,54,9,1015,29,24,12,22,8,22

2015-07-01,0,15,5,300,Partly cloudy,0.0,74,10,1015,29,15,11,15,11,15

2015-07-01,1200,23,5,336,Patchy rain possible,0.6,49,9,1015,45,25,12,23,6,25

2015-07-02,0,14,8,337,Patchy rain possible,0.4,88,9,1017,20,14,12,14,16,14

2015-07-02,1200,25,14,330,Patchy rain possible,0.4,49,9,1019,34,26,13,25,19,26

2015-07-03,0,12,12,349,Patchy rain possible,0.6,94,9,1024,21,12,11,10,20,10

2015-07-03,1200,22,12,305,Partly cloudy,0.0,44,10,1025,32,24,9,22,13,22

2015-07-04,0,17,15,280,Clear,0.0,82,10,1021,4,18,15,18,27,18

2015-07-04,1200,29,23,275,Sunny,0.0,43,10,1018,6,29,15,29,27,29

2015-07-05,0,16,8,260,Clear,0.0,92,10,1014,4,19,17,19,14,19

2015-07-05,1200,26,21,299,Partly cloudy,0.0,58,10,1010,29,27,17,26,27,27

2015-07-06,0,13,12,329,Mist,0.0,94,2,1014,8,13,12,12,19,12

2015-07-06,1200,19,14,340,Partly cloudy,0.0,52,10,1015,33,19,9,19,17,19

2015-07-07,0,12,12,131,Cloudy,0.0,64,10,1014,82,12,6,11,18,11

2015-07-07,1200,23,14,224,Patchy rain possible,0.8,58,9,1007,32,25,14,23,16,25

2015-07-08,0,15,13,253,Partly cloudy,0.0,79,10,1006,46,15,11,14,22,14

2015-07-08,1200,24,15,284,Sunny,0.0,42,10,1006,23,25,10,24,17,25

2015-07-09,0,16,9,192,Partly cloudy,0.0,85,10,1007,44,16,14,16,18,16

2015-07-09,1200,26,15,252,Moderate or heavy rain shower,6.0,79,7,1003,26,28,22,26,18,28

2015-07-10,0,17,7,350,Moderate or heavy rain shower,3.0,95,7,1003,100,17,17,17,11,17

2015-07-10,1200,24,10,259,Patchy rain possible,1.1,55,9,1003,20,25,14,24,12,25

2015-07-11,0,11,9,260,Fog,0.0,97,0,1003,100,11,11,10,15,10

2015-07-11,1200,19,14,299,Light rain shower,2.1,69,10,1000,60,19,13,19,16,19

2015-07-12,0,11,14,280,Light rain shower,0.4,98,10,996,100,11,11,10,21,10

2015-07-12,1200,15,19,312,Moderate rain,2.8,82,7,998,100,15,12,15,24,15

2015-07-13,0,8,9,291,Mist,0.0,96,2,1002,14,8,8,6,16,6

2015-07-13,1200,17,13,294,Light rain shower,0.6,63,10,1004,77,17,9,17,15,17

2015-07-14,0,8,6,269,Partly cloudy,0.0,94,10,1008,45,8,7,7,13,7

2015-07-14,1200,20,8,245,Patchy rain possible,0.2,42,9,1007,44,20,7,20,9,20

2015-07-15,0,9,4,338,Clear,0.0,91,10,1008,13,9,8,9,9,9

2015-07-15,1200,22,5,306,Patchy rain possible,0.5,45,9,1008,44,24,9,22,7,22

2015-07-16,0,10,1,135,Clear,0.0,85,10,1010,22,10,8,10,3,10

2015-07-16,1200,22,7,333,Light rain shower,1.7,46,10,1010,53,24,10,22,8,22

2015-07-17,0,11,4,322,Patchy rain possible,0.7,87,9,1012,24,11,9,11,9,11

2015-07-17,1200,23,7,251,Thundery outbreaks possible,0.0,47,9,1011,55,25,11,23,8,25

2015-07-18,0,13,5,42,Moderate or heavy rain shower,3.2,93,7,1009,25,13,12,13,10,13

2015-07-18,1200,22,10,9,Partly cloudy,0.0,55,10,1012,62,25,13,22,12,22

2015-07-19,0,13,6,241,Patchy rain possible,0.4,91,9,1014,22,13,12,13,12,13

2015-07-19,1200,20,16,214,Cloudy,0.1,60,10,1010,75,20,12,20,21,20

2015-07-20,0,13,3,265,Mist,0.0,96,2,1007,23,13,12,12,5,12

2015-07-20,1200,20,10,107,Light rain,1.6,86,9,999,100,20,17,20,11,20

2015-07-21,0,11,13,225,Cloudy,0.0,93,10,995,86,11,10,9,21,9

2015-07-21,1200,17,27,327,Light rain,1.4,79,9,1001,100,17,13,17,32,17

2015-07-22,0,12,14,294,Clear,0.0,95,10,1008,18,12,11,10,25,10

2015-07-22,1200,22,17,262,Partly cloudy,0.0,54,10,1008,31,25,13,22,20,25

2015-07-23,0,13,17,289,Light rain shower,0.9,97,10,1007,76,13,12,11,28,11

2015-07-23,1200,22,15,292,Sunny,0.1,54,10,1011,23,24,12,22,17,22

2015-07-24,0,13,9,209,Clear,0.0,89,10,1012,25,13,12,13,19,13

2015-07-24,1200,23,17,283,Light rain shower,1.2,65,10,1010,51,25,16,23,19,25

2015-07-25,0,14,9,307,Clear,0.0,88,10,1014,15,14,12,13,18,13

2015-07-25,1200,25,9,308,Sunny,0.0,41,10,1016,6,25,11,25,11,25

2015-07-26,0,17,7,138,Clear,0.0,74,10,1016,0,17,12,17,10,17

2015-07-26,1200,28,9,152,Sunny,0.0,44,10,1013,3,29,15,28,10,29

2015-07-27,0,18,10,132,Partly cloudy,0.0,89,10,1010,33,18,16,18,20,18

2015-07-27,1200,30,22,127,Thundery outbreaks possible,0.0,52,9,1008,81,32,19,30,25,32

2015-07-28,0,20,8,179,Light rain shower,1.0,94,10,1005,43,20,18,20,12,20

2015-07-28,1200,27,12,178,Patchy light rain with thunder,0.5,63,10,1004,45,29,19,27,15,29

2015-07-29,0,17,10,202,Light rain shower,0.7,98,10,1004,89,17,16,17,14,17

2015-07-29,1200,24,14,236,Patchy rain possible,0.2,53,9,1006,17,25,14,24,16,25

2015-07-30,0,14,6,252,Patchy rain possible,0.8,94,9,1008,7,14,13,13,12,13

2015-07-30,1200,24,14,208,Partly cloudy,0.0,47,10,1008,47,25,12,24,16,25

2015-07-31,0,13,12,247,Mist,0.0,96,2,1008,13,13,13,13,21,13

2015-07-31,1200,22,19,250,Patchy rain possible,0.4,47,9,1010,42,24,10,22,22,24

2015-08-01,0,13,5,234,Cloudy,0.0,83,10,1012,70,13,10,13,11,13

2015-08-01,1200,18,15,282,Light rain shower,2.0,75,10,1013,90,18,13,18,18,18

2015-08-02,0,12,13,268,Clear,0.0,88,10,1019,9,12,10,10,25,10

2015-08-02,1200,21,18,273,Sunny,0.1,49,10,1022,23,21,10,21,20,21

2015-08-03,0,13,8,246,Clear,0.0,87,10,1024,3,13,11,12,14,12

2015-08-03,1200,23,16,251,Sunny,0.0,43,10,1021,22,25,10,23,18,25

2015-08-04,0,14,8,18,Partly cloudy,0.0,85,10,1022,42,14,11,14,16,14

2015-08-04,1200,24,8,308,Sunny,0.0,41,10,1021,11,25,10,24,9,25

2015-08-05,0,11,6,263,Clear,0.0,77,10,1021,5,14,10,13,14,13

2015-08-05,1200,24,14,352,Sunny,0.0,45,10,1020,15,25,11,24,17,25

2015-08-06,0,13,8,20,Clear,0.0,88,10,1022,8,13,11,13,16,13

2015-08-06,1200,25,9,12,Sunny,0.0,40,10,1022,7,25,10,25,11,25

2015-08-07,0,15,6,216,Clear,0.0,74,10,1024,4,15,10,14,13,14

2015-08-07,1200,27,13,225,Sunny,0.0,42,10,1022,16,27,13,27,15,27

2015-08-08,0,17,11,266,Patchy rain possible,2.5,91,9,1019,10,17,16,17,21,17

2015-08-08,1200,26,14,327,Sunny,0.0,46,10,1021,0,28,15,28,17,28

2015-08-09,0,19,7,198,Clear,0.0,80,10,1021,0,19,16,19,10,19

2015-08-09,1200,31,13,230,Partly cloudy,0.0,41,10,1017,34,32,16,31,15,32

2015-08-10,0,20,4,296,Clear,0.0,80,10,1016,4,20,16,20,7,20

2015-08-10,1200,28,12,9,Partly cloudy,0.0,60,10,1016,36,30,19,28,13,30

2015-08-11,0,17,6,68,Clear,0.0,76,10,1020,13,17,12,17,12,17

2015-08-11,1200,27,9,10,Sunny,0.0,38,10,1022,9,27,11,27,10,27

2015-08-12,0,18,6,95,Clear,0.0,78,10,1025,2,18,14,18,7,18

2015-08-12,1200,28,5,122,Sunny,0.0,37,10,1024,3,28,12,28,6,28

2015-08-13,0,16,9,187,Clear,0.0,67,10,1022,7,16,10,16,18,16

2015-08-13,1200,29,17,215,Partly cloudy,0.0,40,10,1014,47,29,14,29,19,29

2015-08-14,0,15,11,326,Light rain shower,2.5,96,10,1014,54,15,14,14,17,14

2015-08-14,1200,21,16,316,Sunny,0.0,43,10,1017,4,21,8,21,18,21

2015-08-15,0,12,7,283,Clear,0.0,79,10,1017,8,12,8,11,14,11

2015-08-15,1200,22,15,295,Partly cloudy,0.0,45,10,1012,44,24,9,22,17,22

2015-08-16,0,11,7,338,Partly cloudy,0.0,82,10,1012,31,11,8,10,13,10

2015-08-16,1200,17,17,344,Light rain shower,0.4,59,10,1013,65,17,9,17,20,17

2015-08-17,0,12,13,353,Overcast,0.1,87,10,1017,100,12,9,10,19,10

2015-08-17,1200,13,17,356,Overcast,0.0,65,10,1018,98,13,7,11,21,11

2015-08-18,0,9,10,352,Overcast,0.0,86,10,1019,100,9,7,7,16,7

2015-08-18,1200,14,15,24,Light rain shower,0.3,64,10,1020,93,14,7,12,20,12

2015-08-19,0,9,11,12,Overcast,0.0,84,10,1023,96,9,7,7,20,7

2015-08-19,1200,17,16,355,Partly cloudy,0.0,50,10,1022,61,17,6,17,19,17

2015-08-20,0,9,9,5,Clear,0.0,86,10,1024,12,9,6,7,17,7

2015-08-20,1200,22,13,11,Sunny,0.0,39,10,1026,2,24,8,22,15,24

2015-08-21,0,13,6,8,Clear,0.0,82,10,1028,0,13,10,13,9,13

2015-08-21,1200,26,11,13,Sunny,0.0,37,10,1027,0,26,10,26,12,26

2015-08-22,0,15,3,123,Clear,0.0,84,10,1026,0,15,12,15,6,15

2015-08-22,1200,28,4,345,Sunny,0.0,37,10,1023,0,28,12,28,5,28

2015-08-23,0,16,7,3,Clear,0.0,83,10,1022,0,16,13,16,9,16

2015-08-23,1200,23,17,35,Sunny,0.0,48,10,1022,17,25,11,23,20,25

2015-08-24,0,8,6,79,Clear,0.0,79,10,1026,0,13,10,13,7,13

2015-08-24,1200,22,6,24,Sunny,0.0,32,10,1026,3,23,4,22,7,22

2015-08-25,0,13,8,244,Clear,0.0,56,10,1025,0,13,5,13,15,13

2015-08-25,1200,24,10,278,Sunny,0.0,36,10,1021,0,25,8,24,12,25

2015-08-26,0,13,9,244,Clear,0.0,68,10,1018,18,13,7,13,19,13

2015-08-26,1200,25,15,240,Partly cloudy,0.0,39,10,1016,44,25,10,25,18,25

2015-08-27,0,14,7,222,Light rain shower,1.8,86,10,1015,47,14,12,14,14,14

2015-08-27,1200,21,13,279,Light rain shower,1.4,77,10,1015,91,24,17,21,16,21

2015-08-28,0,12,8,282,Partly cloudy,0.0,90,10,1019,32,12,10,11,17,11

2015-08-28,1200,24,6,262,Partly cloudy,0.0,48,10,1017,42,25,12,24,7,25

2015-08-29,0,17,14,205,Partly cloudy,0.0,68,10,1012,45,17,12,17,25,17

2015-08-29,1200,20,22,303,Sunny,0.0,51,10,1012,10,20,10,20,25,20

2015-08-30,0,12,17,300,Clear,0.0,86,10,1014,8,12,10,10,28,10

2015-08-30,1200,20,23,302,Sunny,0.0,50,10,1015,16,20,9,20,27,20

2015-08-31,0,11,9,285,Light rain shower,0.3,94,10,1015,100,11,10,10,16,10

2015-08-31,1200,19,18,310,Patchy rain possible,0.5,55,9,1015,21,19,9,19,20,19

2015-09-01,0,9,8,175,Partly cloudy,0.0,86,10,1017,33,11,9,10,14,10

2015-09-01,1200,17,12,184,Patchy rain possible,0.3,62,10,1017,55,18,9,17,15,17

2015-09-02,0,11,8,183,Moderate rain at times,0.5,83,9,1016,75,12,9,11,15,11

2015-09-02,1200,19,7,176,Cloudy,0.0,56,10,1011,74,19,10,19,8,19

2015-09-03,0,12,5,37,Light drizzle,0.5,87,2,1012,80,12,10,13,9,13

2015-09-03,1200,16,9,67,Cloudy,0.1,73,10,1014,74,16,11,16,13,16

2015-09-04,0,11,9,118,Moderate rain,6.7,95,7,1013,100,11,11,10,14,10

2015-09-04,1200,12,14,115,Moderate rain,2.0,94,8,1011,100,12,11,11,19,11

2015-09-05,0,11,10,170,Partly cloudy,0.0,87,6,1018,50,11,9,10,17,10

2015-09-05,1200,18,12,210,Partly cloudy,0.0,62,9,1017,46,19,10,18,15,18

2015-09-06,0,11,10,148,Partly cloudy,0.0,86,8,1017,50,12,9,11,17,11

2015-09-06,1200,18,11,220,Cloudy,0.0,61,10,1016,54,19,10,18,13,18

2015-09-07,0,15,22,168,Moderate rain,6.6,96,7,998,100,15,14,13,34,13

2015-09-07,1200,14,26,245,Light rain shower,0.6,78,10,1002,100,14,11,12,33,12

2015-09-08,0,8,12,231,Mist,0.0,95,2,1004,90,9,8,7,19,7

2015-09-08,1200,14,15,225,Light rain shower,0.5,79,10,1008,100,14,10,12,20,12

2015-09-09,0,8,10,251,Fog,0.1,99,0,1012,100,8,8,7,17,7

2015-09-09,1200,15,7,313,Light rain shower,0.6,70,10,1018,94,15,9,14,9,14

2015-09-10,0,9,9,7,Mist,0.1,97,2,1023,100,9,9,8,13,8

2015-09-10,1200,12,10,337,Cloudy,0.0,75,10,1027,71,12,8,11,13,11

2015-09-11,0,8,10,319,Mist,0.0,96,2,1031,33,8,7,6,21,6

2015-09-11,1200,16,14,18,Cloudy,0.0,67,10,1032,68,16,10,16,16,16

2015-09-12,0,7,9,30,Mist,0.0,96,2,1036,24,7,7,6,17,6

2015-09-12,1200,16,8,54,Sunny,0.1,56,10,1034,20,16,7,16,9,16

2015-09-13,0,7,6,171,Partly cloudy,0.0,90,10,1035,41,7,5,6,12,6

2015-09-13,1200,14,8,106,Partly cloudy,0.0,58,10,1034,33,14,6,14,10,14

2015-09-14,0,7,7,109,Clear,0.0,89,10,1033,21,7,5,6,14,6

2015-09-14,1200,16,3,12,Cloudy,0.0,52,10,1030,83,16,6,16,3,16

2015-09-15,0,8,4,62,Clear,0.0,82,10,1028,15,8,5,7,8,7

2015-09-15,1200,19,3,340,Sunny,0.0,43,10,1025,20,19,6,19,3,19

2015-09-16,0,8,3,266,Clear,0.0,78,10,1025,21,8,4,8,7,8

2015-09-16,1200,14,5,189,Sunny,0.0,57,10,1023,31,16,7,16,7,16

2015-09-17,0,8,8,195,Cloudy,0.0,93,5,1016,50,9,8,8,15,8

2015-09-17,1200,15,10,244,Partly cloudy,0.0,63,10,1017,41,16,8,16,12,16

2015-09-18,0,8,9,203,Cloudy,0.0,91,5,1017,71,9,7,8,15,8

2015-09-18,1200,15,11,215,Cloudy,0.0,63,10,1017,63,15,8,15,14,15

2015-09-19,0,8,9,223,Cloudy,0.0,86,7,1018,55,8,6,7,16,7

2015-09-19,1200,15,15,231,Partly cloudy,0.0,58,10,1018,49,16,7,15,18,15

2015-09-20,0,8,9,212,Cloudy,0.0,93,6,1018,53,9,8,8,16,8

2015-09-20,1200,16,10,198,Partly cloudy,0.0,59,10,1018,48,18,8,17,12,17

2015-09-21,0,14,14,127,Partly cloudy,0.0,67,10,1016,50,14,8,12,23,12

2015-09-21,1200,24,15,164,Sunny,0.0,44,10,1011,18,25,11,24,19,25

2015-09-22,0,13,10,325,Mist,0.0,96,2,1013,34,13,13,13,18,13

2015-09-22,1200,21,9,333,Sunny,0.2,53,10,1017,10,21,11,21,10,21

2015-09-23,0,11,8,40,Clear,0.0,78,10,1021,4,11,8,10,10,10

2015-09-23,1200,22,5,95,Sunny,0.0,56,10,1022,5,25,13,22,5,25

2015-09-24,0,14,9,113,Clear,0.0,92,10,1023,6,14,13,14,18,14

2015-09-24,1200,25,7,135,Sunny,0.0,53,10,1023,6,26,15,25,8,26

2015-09-25,0,17,8,206,Clear,0.0,71,10,1023,9,17,11,17,16,17

2015-09-25,1200,27,11,176,Sunny,0.0,36,10,1022,2,26,10,27,13,26

2015-09-26,0,17,10,171,Clear,0.0,60,10,1022,0,17,9,17,18,17

2015-09-26,1200,25,15,185,Sunny,0.0,38,10,1020,2,25,9,25,20,25

2015-09-27,0,15,9,179,Clear,0.0,61,10,1017,6,15,7,14,16,14

2015-09-27,1200,24,11,176,Light rain shower,0.9,45,10,1017,76,25,11,24,14,25

2015-09-28,0,16,4,240,Clear,0.0,73,10,1016,19,16,11,16,6,16

2015-09-28,1200,12,18,303,Light rain,1.8,87,9,1019,100,12,10,10,23,10

2015-09-29,0,6,8,316,Fog,0.0,97,0,1025,100,6,5,4,14,4

2015-09-29,1200,11,12,345,Overcast,0.1,76,10,1029,93,11,7,9,15,9

2015-09-30,0,7,10,352,Mist,0.0,94,2,1031,59,7,6,5,15,5

2015-09-30,1200,12,9,312,Sunny,0.2,53,10,1031,12,12,3,11,10,11

2015-10-01,0,5,9,257,Mist,0.0,97,2,1027,34,5,4,2,15,2

2015-10-01,1200,10,15,258,Overcast,0.0,77,10,1021,88,10,6,7,22,7

2015-10-02,0,10,18,268,Light drizzle,0.4,87,2,1013,100,10,8,7,29,7

2015-10-02,1200,12,14,256,Light drizzle,0.3,81,2,1011,100,12,9,9,21,9

2015-10-03,0,12,22,271,Overcast,0.0,81,10,1004,89,12,8,9,34,9

2015-10-03,1200,13,24,311,Partly cloudy,0.0,53,10,1012,30,13,3,10,36,10

2015-10-04,0,6,5,302,Clear,0.0,86,10,1023,22,6,4,4,10,4

2015-10-04,1200,15,10,215,Sunny,0.0,54,10,1022,17,15,5,13,12,13

2015-10-05,0,8,9,249,Clear,0.0,89,10,1015,15,8,7,6,16,6

2015-10-05,1200,16,14,280,Partly cloudy,0.0,63,10,1011,35,16,9,16,18,16

2015-10-06,0,9,13,15,Overcast,0.0,85,10,1012,100,9,7,7,17,7

2015-10-06,1200,8,16,30,Light rain shower,0.6,57,10,1015,91,8,0,5,20,5

2015-10-07,0,2,9,4,Clear,0.0,65,10,1020,18,2,-4,-2,12,-2

2015-10-07,1200,5,16,336,Light sleet showers,0.2,53,10,1021,87,5,-4,1,20,1

2015-10-08,0,-1,15,330,Light snow,0.0,92,10,1022,100,-1,-2,-5,24,-5

2015-10-08,1200,4,20,319,Moderate or heavy snow showers,0.2,62,7,1020,100,4,-3,-1,26,-1

2015-10-09,0,0,15,296,Heavy snow,0.4,86,2,1015,100,0,-2,-5,20,-5

2015-10-09,1200,1,20,331,Moderate or heavy snow showers,0.8,76,7,1013,100,1,-3,-4,26,-4

2015-10-10,0,0,19,313,Heavy snow,0.3,87,2,1013,95,0,-2,-6,30,-6

2015-10-10,1200,4,22,315,Overcast,0.0,67,10,1014,100,4,-2,-1,30,-1

2015-10-11,0,-0,10,310,Light snow,0.1,96,10,1018,88,-0,-1,-4,17,-4

2015-10-11,1200,4,15,334,Light snow showers,0.0,71,10,1022,81,4,-1,-0,21,-0

2015-10-12,0,2,10,292,Mist,0.0,97,2,1025,86,2,1,-2,16,-2

2015-10-12,1200,4,9,314,Overcast,0.0,82,10,1028,96,4,1,1,13,1

2015-10-13,0,3,5,305,Cloudy,0.1,94,10,1031,65,3,2,2,7,2

2015-10-13,1200,7,5,243,Partly cloudy,0.0,65,10,1031,41,7,1,6,5,6

2015-10-14,0,2,8,248,Partly cloudy,0.0,93,10,1031,31,2,1,-1,15,-1

2015-10-14,1200,7,10,251,Partly cloudy,0.1,74,10,1030,61,7,2,5,14,5

2015-10-15,0,4,9,294,Cloudy,0.0,91,10,1031,63,4,3,2,13,2

