,date,maxtempC,mintempC,avgtempC,sunHour,humidity,DewPointC,maxtempC_lg1,mintempC_lg1,avgtempC_lg1,sunHour_lg1,humidity_lg1,DewPointC_lg1,maxtempC_lg2,mintempC_lg2,avgtempC_lg2,sunHour_lg2,humidity_lg2,DewPointC_lg2,maxtempC_lg3,mintempC_lg3,avgtempC_lg3,sunHour_lg3,humidity_lg3,DewPointC_lg3
2478,2016-10-14,6,2,4,4.0,74,2,4.0,0.0,3.0,4.0,75.0,0.0,6.0,1.0,4.0,5.6,62.0,-1.0,5.0,3.0,4.0,4.1,66.0,0.0
2479,2016-10-15,6,1,4,3.9,76,2,6.0,2.0,4.0,4.0,74.0,2.0,4.0,0.0,3.0,4.0,75.0,0.0,6.0,1.0,4.0,5.6,62.0,-1.0
2480,2016-10-16,5,2,3,3.8,67,-1,6.0,1.0,4.0,3.9,76.0,2.0,6.0,2.0,4.0,4.0,74.0,2.0,4.0,0.0,3.0,4.0,75.0,0.0
2481,2016-10-17,5,2,4,3.8,85,3,5.0,2.0,3.0,3.8,67.0,-1.0,6.0,1.0,4.0,3.9,76.0,2.0,6.0,2.0,4.0,4.0,74.0,2.0
2482,2016-10-18,6,3,4,3.8,71,1,5.0,2.0,4.0,3.8,85.0,3.0,5.0,2.0,3.0,3.8,67.0,-1.0,6.0,1.0,4.0,3.9,76.0,2.0
2483,2016-10-19,5,1,4,3.8,61,-2,6.0,3.0,4.0,3.8,71.0,1.0,5.0,2.0,4.0,3.8,85.0,3.0,5.0,2.0,3.0,3.8,67.0,-1.0
2484,2016-10-20,4,-1,2,3.8,60,-3,5.0,1.0,4.0,3.8,61.0,-2.0,6.0,3.0,4.0,3.8,71.0,1.0,5.0,2.0,4.0,3.8,85.0,3.0
2485,2016-10-21,4,-1,2,3.8,60,-3,4.0,-1.0,2.0,3.8,60.0,-3.0,5.0,1.0,4.0,3.8,61.0,-2.0,6.0,3.0,4.0,3.8,71.0,1.0
2486,2016-10-22,4,-1,2,3.7,66,-2,4.0,-1.0,2.0,3.8,60.0,-3.0,4.0,-1.0,2.0,3.8,60.0,-3.0,5.0,1.0,4.0,3.8,61.0,-2.0
2487,2016-10-23,5,-1,3,7.0,70,0,4.0,-1.0,2.0,3.7,66.0,-2.0,4.0,-1.0,2.0,3.8,60.0,-3.0,4.0,-1.0,2.0,3.8,60.0,-3.0
2488,2016-10-24,2,-2,1,7.0,59,-5,5.0,-1.0,3.0,7.0,70.0,0.0,4.0,-1.0,2.0,3.7,66.0,-2.0,4.0,-1.0,2.0,3.8,60.0,-3.0
2489,2016-10-25,2,-1,0,8.7,54,-6,2.0,-2.0,1.0,7.0,59.0,-5.0,5.0,-1.0,3.0,7.0,70.0,0.0,4.0,-1.0,2.0,3.7,66.0,-2.0
2490,2016-10-26,2,-2,1,3.7,42,-10,2.0,-1.0,0.0,8.7,54.0,-6.0,2.0,-2.0,1.0,7.0,59.0,-5.0,5.0,-1.0,3.0,7.0,70.0,0.0
2491,2016-10-27,1,-2,0,3.7,85,-1,2.0,-2.0,1.0,3.7,42.0,-10.0,2.0,-1.0,0.0,8.7,54.0,-6.0,2.0,-2.0,1.0,7.0,59.0,-5.0
2492,2016-10-28,2,0,1,3.5,84,-1,1.0,-2.0,0.0,3.7,85.0,-1.0,2.0,-2.0,1.0,3.7,42.0,-10.0,2.0,-1.0,0.0,8.7,54.0,-6.0
2493,2016-10-29,0,-2,-1,3.5,89,-2,2.0,0.0,1.0,3.5,84.0,-1.0,1.0,-2.0,0.0,3.7,85.0,-1.0,2.0,-2.0,1.0,3.7,42.0,-10.0
2494,2016-10-30,0,-2,-1,3.5,89,-1,0.0,-2.0,-1.0,3.5,89.0,-2.0,2.0,0.0,1.0,3.5,84.0,-1.0,1.0,-2.0,0.0,3.7,85.0,-1.0
2495,2016-10-31,-2,-6,-3,3.4,88,-3,0.0,-2.0,-1.0,3.5,89.0,-1.0,0.0,-2.0,-1.0,3.5,89.0,-2.0,2.0,0.0,1.0,3.5,84.0,-1.0
2496,2016-11-01,-2,-7,-3,3.4,86,-4,-2.0,-6.0,-3.0,3.4,88.0,-3.0,0.0,-2.0,-1.0,3.5,89.0,-1.0,0.0,-2.0,-1.0,3.5,89.0,-2.0
2497,2016-11-02,-2,-5,-3,3.4,87,-4,-2.0,-7.0,-3.0,3.4,86.0,-4.0,-2.0,-6.0,-3.0,3.4,88.0,-3.0,0.0,-2.0,-1.0,3.5,89.0,-1.0
2498,2016-11-03,1,-3,0,3.4,98,1,-2.0,-5.0,-3.0,3.4,87.0,-4.0,-2.0,-7.0,-3.0,3.4,86.0,-4.0,-2.0,-6.0,-3.0,3.4,88.0,-3.0
2499,2016-11-04,-1,-4,-2,3.4,95,-1,1.0,-3.0,0.0,3.4,98.0,1.0,-2.0,-5.0,-3.0,3.4,87.0,-4.0,-2.0,-7.0,-3.0,3.4,86.0,-4.0
2500,2016-11-05,-3,-6,-4,3.4,95,-3,-1.0,-4.0,-2.0,3.4,95.0,-1.0,1.0,-3.0,0.0,3.4,98.0,1.0,-2.0,-5.0,-3.0,3.4,87.0,-4.0
2501,2016-11-06,-3,-9,-5,3.3,96,-5,-3.0,-6.0,-4.0,3.4,95.0,-3.0,-1.0,-4.0,-2.0,3.4,95.0,-1.0,1.0,-3.0,0.0,3.4,98.0,1.0
2502,2016-11-07,1,-1,0,3.3,99,0,-3.0,-9.0,-5.0,3.3,96.0,-5.0,-3.0,-6.0,-4.0,3.4,95.0,-3.0,-1.0,-4.0,-2.0,3.4,95.0,-1.0
2503,2016-11-08,-1,-2,-2,3.3,95,-2,1.0,-1.0,0.0,3.3,99.0,0.0,-3.0,-9.0,-5.0,3.3,96.0,-5.0,-3.0,-6.0,-4.0,3.4,95.0,-3.0
2504,2016-11-09,-2,-6,-3,3.3,97,-3,-1.0,-2.0,-2.0,3.3,95.0,-2.0,1.0,-1.0,0.0,3.3,99.0,0.0,-3.0,-9.0,-5.0,3.3,96.0,-5.0
2505,2016-11-10,1,-6,0,3.3,100,1,-2.0,-6.0,-3.0,3.3,97.0,-3.0,-1.0,-2.0,-2.0,3.3,95.0,-2.0,1.0,-1.0,0.0,3.3,99.0,0.0
2506,2016-11-11,1,-8,-4,3.3,98,-4,1.0,-6.0,0.0,3.3,100.0,1.0,-2.0,-6.0,-3.0,3.3,97.0,-3.0,-1.0,-2.0,-2.0,3.3,95.0,-2.0
2507,2016-11-12,-5,-8,-6,3.3,96,-6,1.0,-8.0,-4.0,3.3,98.0,-4.0,1.0,-6.0,0.0,3.3,100.0,1.0,-2.0,-6.0,-3.0,3.3,97.0,-3.0
2508,2016-11-13,-3,-5,-4,3.1,94,-4,-5.0,-8.0,-6.0,3.3,96.0,-6.0,1.0,-8.0,-4.0,3.3,98.0,-4.0,1.0,-6.0,0.0,3.3,100.0,1.0
2509,2016-11-14,-4,-8,-6,3.1,96,-4,-3.0,-5.0,-4.0,3.1,94.0,-4.0,-5.0,-8.0,-6.0,3.3,96.0,-6.0,1.0,-8.0,-4.0,3.3,98.0,-4.0
2510,2016-11-15,-3,-8,-5,3.1,93,-5,-4.0,-8.0,-6.0,3.1,96.0,-4.0,-3.0,-5.0,-4.0,3.1,94.0,-4.0,-5.0,-8.0,-6.0,3.3,96.0,-6.0
2511,2016-11-16,-4,-9,-5,3.0,95,-5,-3.0,-8.0,-5.0,3.1,93.0,-5.0,-4.0,-8.0,-6.0,3.1,96.0,-4.0,-3.0,-5.0,-4.0,3.1,94.0,-4.0
2512,2016-11-17,-3,-5,-3,3.0,93,-4,-4.0,-9.0,-5.0,3.0,95.0,-5.0,-3.0,-8.0,-5.0,3.1,93.0,-5.0,-4.0,-8.0,-6.0,3.1,96.0,-4.0
2513,2016-11-18,-1,-2,-1,3.0,96,-2,-3.0,-5.0,-3.0,3.0,93.0,-4.0,-4.0,-9.0,-5.0,3.0,95.0,-5.0,-3.0,-8.0,-5.0,3.1,93.0,-5.0
2514,2016-11-19,1,0,1,3.0,100,1,-1.0,-2.0,-1.0,3.0,96.0,-2.0,-3.0,-5.0,-3.0,3.0,93.0,-4.0,-4.0,-9.0,-5.0,3.0,95.0,-5.0
2515,2016-11-20,-1,-2,-1,3.0,93,-2,1.0,0.0,1.0,3.0,100.0,1.0,-1.0,-2.0,-1.0,3.0,96.0,-2.0,-3.0,-5.0,-3.0,3.0,93.0,-4.0
2516,2016-11-21,-3,-5,-4,6.8,91,-4,-1.0,-2.0,-1.0,3.0,93.0,-2.0,1.0,0.0,1.0,3.0,100.0,1.0,-1.0,-2.0,-1.0,3.0,96.0,-2.0
2517,2016-11-22,-4,-7,-5,7.9,86,-6,-3.0,-5.0,-4.0,6.8,91.0,-4.0,-1.0,-2.0,-1.0,3.0,93.0,-2.0,1.0,0.0,1.0,3.0,100.0,1.0
2518,2016-11-23,-4,-7,-6,7.9,89,-6,-4.0,-7.0,-5.0,7.9,86.0,-6.0,-3.0,-5.0,-4.0,6.8,91.0,-4.0,-1.0,-2.0,-1.0,3.0,93.0,-2.0
2519,2016-11-24,0,-7,-3,4.9,93,-5,-4.0,-7.0,-6.0,7.9,89.0,-6.0,-4.0,-7.0,-5.0,7.9,86.0,-6.0,-3.0,-5.0,-4.0,6.8,91.0,-4.0
2520,2016-11-25,1,-2,-1,2.9,93,-1,0.0,-7.0,-3.0,4.9,93.0,-5.0,-4.0,-7.0,-6.0,7.9,89.0,-6.0,-4.0,-7.0,-5.0,7.9,86.0,-6.0
2521,2016-11-26,0,-1,-1,2.9,94,-2,1.0,-2.0,-1.0,2.9,93.0,-1.0,0.0,-7.0,-3.0,4.9,93.0,-5.0,-4.0,-7.0,-6.0,7.9,89.0,-6.0
2522,2016-11-27,1,0,1,4.8,95,0,0.0,-1.0,-1.0,2.9,94.0,-2.0,1.0,-2.0,-1.0,2.9,93.0,-1.0,0.0,-7.0,-3.0,4.9,93.0,-5.0
2523,2016-11-28,1,-8,-3,2.9,98,-2,1.0,0.0,1.0,4.8,95.0,0.0,0.0,-1.0,-1.0,2.9,94.0,-2.0,1.0,-2.0,-1.0,2.9,93.0,-1.0
2524,2016-11-29,-9,-11,-10,2.9,92,-11,1.0,-8.0,-3.0,2.9,98.0,-2.0,1.0,0.0,1.0,4.8,95.0,0.0,0.0,-1.0,-1.0,2.9,94.0,-2.0
2525,2016-11-30,-9,-12,-10,2.9,94,-10,-9.0,-11.0,-10.0,2.9,92.0,-11.0,1.0,-8.0,-3.0,2.9,98.0,-2.0,1.0,0.0,1.0,4.8,95.0,0.0
2526,2016-12-01,-5,-10,-7,2.9,96,-6,-9.0,-12.0,-10.0,2.9,94.0,-10.0,-9.0,-11.0,-10.0,2.9,92.0,-11.0,1.0,-8.0,-3.0,2.9,98.0,-2.0
2527,2016-12-02,-5,-7,-6,2.9,96,-5,-5.0,-10.0,-7.0,2.9,96.0,-6.0,-9.0,-12.0,-10.0,2.9,94.0,-10.0,-9.0,-11.0,-10.0,2.9,92.0,-11.0
2528,2016-12-03,-4,-10,-6,2.9,99,-5,-5.0,-7.0,-6.0,2.9,96.0,-5.0,-5.0,-10.0,-7.0,2.9,96.0,-6.0,-9.0,-12.0,-10.0,2.9,94.0,-10.0
2529,2016-12-04,-7,-11,-9,2.7,99,-9,-4.0,-10.0,-6.0,2.9,99.0,-5.0,-5.0,-7.0,-6.0,2.9,96.0,-5.0,-5.0,-10.0,-7.0,2.9,96.0,-6.0
2530,2016-12-05,0,-9,-5,2.7,96,-5,-7.0,-11.0,-9.0,2.7,99.0,-9.0,-4.0,-10.0,-6.0,2.9,99.0,-5.0,-5.0,-7.0,-6.0,2.9,96.0,-5.0
2531,2016-12-06,-9,-13,-11,2.7,94,-12,0.0,-9.0,-5.0,2.7,96.0,-5.0,-7.0,-11.0,-9.0,2.7,99.0,-9.0,-4.0,-10.0,-6.0,2.9,99.0,-5.0
2532,2016-12-07,-9,-15,-12,2.7,98,-13,-9.0,-13.0,-11.0,2.7,94.0,-12.0,0.0,-9.0,-5.0,2.7,96.0,-5.0,-7.0,-11.0,-9.0,2.7,99.0,-9.0
2533,2016-12-08,-3,-11,-4,2.7,97,-4,-9.0,-15.0,-12.0,2.7,98.0,-13.0,-9.0,-13.0,-11.0,2.7,94.0,-12.0,0.0,-9.0,-5.0,2.7,96.0,-5.0
2534,2016-12-09,0,-6,-2,2.7,99,-2,-3.0,-11.0,-4.0,2.7,97.0,-4.0,-9.0,-15.0,-12.0,2.7,98.0,-13.0,-9.0,-13.0,-11.0,2.7,94.0,-12.0
2535,2016-12-10,-3,-8,-6,2.7,95,-7,0.0,-6.0,-2.0,2.7,99.0,-2.0,-3.0,-11.0,-4.0,2.7,97.0,-4.0,-9.0,-15.0,-12.0,2.7,98.0,-13.0
2536,2016-12-11,-7,-13,-8,2.7,96,-7,-3.0,-8.0,-6.0,2.7,95.0,-7.0,0.0,-6.0,-2.0,2.7,99.0,-2.0,-3.0,-11.0,-4.0,2.7,97.0,-4.0
2537,2016-12-12,-9,-17,-11,2.6,97,-10,-7.0,-13.0,-8.0,2.7,96.0,-7.0,-3.0,-8.0,-6.0,2.7,95.0,-7.0,0.0,-6.0,-2.0,2.7,99.0,-2.0
2538,2016-12-13,-13,-17,-15,2.6,99,-15,-9.0,-17.0,-11.0,2.6,97.0,-10.0,-7.0,-13.0,-8.0,2.7,96.0,-7.0,-3.0,-8.0,-6.0,2.7,95.0,-7.0
2539,2016-12-14,-7,-15,-9,2.6,98,-8,-13.0,-17.0,-15.0,2.6,99.0,-15.0,-9.0,-17.0,-11.0,2.6,97.0,-10.0,-7.0,-13.0,-8.0,2.7,96.0,-7.0
2540,2016-12-15,-11,-14,-12,2.6,97,-12,-7.0,-15.0,-9.0,2.6,98.0,-8.0,-13.0,-17.0,-15.0,2.6,99.0,-15.0,-9.0,-17.0,-11.0,2.6,97.0,-10.0
2541,2016-12-16,-13,-21,-15,2.6,99,-14,-11.0,-14.0,-12.0,2.6,97.0,-12.0,-7.0,-15.0,-9.0,2.6,98.0,-8.0,-13.0,-17.0,-15.0,2.6,99.0,-15.0
2542,2016-12-17,-3,-10,-5,2.6,98,-5,-13.0,-21.0,-15.0,2.6,99.0,-14.0,-11.0,-14.0,-12.0,2.6,97.0,-12.0,-7.0,-15.0,-9.0,2.6,98.0,-8.0
2543,2016-12-18,1,-2,-1,2.6,97,-1,-3.0,-10.0,-5.0,2.6,98.0,-5.0,-13.0,-21.0,-15.0,2.6,99.0,-14.0,-11.0,-14.0,-12.0,2.6,97.0,-12.0
2544,2016-12-19,-1,-3,-1,2.6,97,-1,1.0,-2.0,-1.0,2.6,97.0,-1.0,-3.0,-10.0,-5.0,2.6,98.0,-5.0,-13.0,-21.0,-15.0,2.6,99.0,-14.0
2545,2016-12-20,-5,-15,-10,6.7,97,-13,-1.0,-3.0,-1.0,2.6,97.0,-1.0,1.0,-2.0,-1.0,2.6,97.0,-1.0,-3.0,-10.0,-5.0,2.6,98.0,-5.0
2546,2016-12-21,1,-2,1,2.6,100,0,-5.0,-15.0,-10.0,6.7,97.0,-13.0,-1.0,-3.0,-1.0,2.6,97.0,-1.0,1.0,-2.0,-1.0,2.6,97.0,-1.0
2547,2016-12-22,1,-3,0,2.6,98,0,1.0,-2.0,1.0,2.6,100.0,0.0,-5.0,-15.0,-10.0,6.7,97.0,-13.0,-1.0,-3.0,-1.0,2.6,97.0,-1.0
2548,2016-12-23,-1,-3,-2,2.6,97,-3,1.0,-3.0,0.0,2.6,98.0,0.0,1.0,-2.0,1.0,2.6,100.0,0.0,-5.0,-15.0,-10.0,6.7,97.0,-13.0
2549,2016-12-24,1,-2,0,2.8,99,0,-1.0,-3.0,-2.0,2.6,97.0,-3.0,1.0,-3.0,0.0,2.6,98.0,0.0,1.0,-2.0,1.0,2.6,100.0,0.0
2550,2016-12-25,-2,-3,-2,2.8,97,-3,1.0,-2.0,0.0,2.8,99.0,0.0,-1.0,-3.0,-2.0,2.6,97.0,-3.0,1.0,-3.0,0.0,2.6,98.0,0.0
2551,2016-12-26,-1,-4,-1,2.8,96,-2,-2.0,-3.0,-2.0,2.8,97.0,-3.0,1.0,-2.0,0.0,2.8,99.0,0.0,-1.0,-3.0,-2.0,2.6,97.0,-3.0
2552,2016-12-27,0,-4,0,2.6,99,0,-1.0,-4.0,-1.0,2.8,96.0,-2.0,-2.0,-3.0,-2.0,2.8,97.0,-3.0,1.0,-2.0,0.0,2.8,99.0,0.0
2553,2016-12-28,-2,-7,-5,2.6,99,-6,0.0,-4.0,0.0,2.6,99.0,0.0,-1.0,-4.0,-1.0,2.8,96.0,-2.0,-2.0,-3.0,-2.0,2.8,97.0,-3.0
2554,2016-12-29,-2,-7,-4,2.6,99,-3,-2.0,-7.0,-5.0,2.6,99.0,-6.0,0.0,-4.0,0.0,2.6,99.0,0.0,-1.0,-4.0,-1.0,2.8,96.0,-2.0
2555,2016-12-30,0,-7,-2,2.6,98,-1,-2.0,-7.0,-4.0,2.6,99.0,-3.0,-2.0,-7.0,-5.0,2.6,99.0,-6.0,0.0,-4.0,0.0,2.6,99.0,0.0
2556,2016-12-31,1,-1,0,2.8,100,0,0.0,-7.0,-2.0,2.6,98.0,-1.0,-2.0,-7.0,-4.0,2.6,99.0,-3.0,-2.0,-7.0,-5.0,2.6,99.0,-6.0
2557,2017-01-01,1,1,1,2.8,100,1,1.0,-1.0,0.0,2.8,100.0,0.0,0.0,-7.0,-2.0,2.6,98.0,-1.0,-2.0,-7.0,-4.0,2.6,99.0,-3.0
2558,2017-01-02,1,-2,0,2.8,99,1,1.0,1.0,1.0,2.8,100.0,1.0,1.0,-1.0,0.0,2.8,100.0,0.0,0.0,-7.0,-2.0,2.6,98.0,-1.0
2559,2017-01-03,-9,-13,-10,2.8,96,-10,1.0,-2.0,0.0,2.8,99.0,1.0,1.0,1.0,1.0,2.8,100.0,1.0,1.0,-1.0,0.0,2.8,100.0,0.0
2560,2017-01-04,-8,-13,-10,2.8,98,-8,-9.0,-13.0,-10.0,2.8,96.0,-10.0,1.0,-2.0,0.0,2.8,99.0,1.0,1.0,1.0,1.0,2.8,100.0,1.0
2561,2017-01-05,-9,-20,-14,2.8,97,-14,-8.0,-13.0,-10.0,2.8,98.0,-8.0,-9.0,-13.0,-10.0,2.8,96.0,-10.0,1.0,-2.0,0.0,2.8,99.0,1.0
2562,2017-01-06,-23,-27,-24,2.8,97,-24,-9.0,-20.0,-14.0,2.8,97.0,-14.0,-8.0,-13.0,-10.0,2.8,98.0,-8.0,-9.0,-13.0,-10.0,2.8,96.0,-10.0
2563,2017-01-07,-25,-29,-27,2.8,97,-25,-23.0,-27.0,-24.0,2.8,97.0,-24.0,-9.0,-20.0,-14.0,2.8,97.0,-14.0,-8.0,-13.0,-10.0,2.8,98.0,-8.0
2564,2017-01-08,-21,-27,-24,7.6,94,-22,-25.0,-29.0,-27.0,2.8,97.0,-25.0,-23.0,-27.0,-24.0,2.8,97.0,-24.0,-9.0,-20.0,-14.0,2.8,97.0,-14.0
2565,2017-01-09,-16,-26,-19,7.6,97,-17,-21.0,-27.0,-24.0,7.6,94.0,-22.0,-25.0,-29.0,-27.0,2.8,97.0,-25.0,-23.0,-27.0,-24.0,2.8,97.0,-24.0
2566,2017-01-10,-8,-14,-10,2.9,98,-9,-16.0,-26.0,-19.0,7.6,97.0,-17.0,-21.0,-27.0,-24.0,7.6,94.0,-22.0,-25.0,-29.0,-27.0,2.8,97.0,-25.0
2567,2017-01-11,-10,-13,-11,2.9,98,-12,-8.0,-14.0,-10.0,2.9,98.0,-9.0,-16.0,-26.0,-19.0,7.6,97.0,-17.0,-21.0,-27.0,-24.0,7.6,94.0,-22.0
2568,2017-01-12,-3,-11,-7,2.9,97,-5,-10.0,-13.0,-11.0,2.9,98.0,-12.0,-8.0,-14.0,-10.0,2.9,98.0,-9.0,-16.0,-26.0,-19.0,7.6,97.0,-17.0
2569,2017-01-13,-7,-10,-8,2.9,98,-7,-3.0,-11.0,-7.0,2.9,97.0,-5.0,-10.0,-13.0,-11.0,2.9,98.0,-12.0,-8.0,-14.0,-10.0,2.9,98.0,-9.0
2570,2017-01-14,-2,-8,-3,2.9,96,-3,-7.0,-10.0,-8.0,2.9,98.0,-7.0,-3.0,-11.0,-7.0,2.9,97.0,-5.0,-10.0,-13.0,-11.0,2.9,98.0,-12.0
2571,2017-01-15,-1,-2,-2,2.9,97,-2,-2.0,-8.0,-3.0,2.9,96.0,-3.0,-7.0,-10.0,-8.0,2.9,98.0,-7.0,-3.0,-11.0,-7.0,2.9,97.0,-5.0
2572,2017-01-16,-3,-6,-4,2.9,99,-3,-1.0,-2.0,-2.0,2.9,97.0,-2.0,-2.0,-8.0,-3.0,2.9,96.0,-3.0,-7.0,-10.0,-8.0,2.9,98.0,-7.0
2573,2017-01-17,-4,-6,-5,2.9,98,-5,-3.0,-6.0,-4.0,2.9,99.0,-3.0,-1.0,-2.0,-2.0,2.9,97.0,-2.0,-2.0,-8.0,-3.0,2.9,96.0,-3.0
2574,2017-01-18,-6,-10,-8,3.0,98,-9,-4.0,-6.0,-5.0,2.9,98.0,-5.0,-3.0,-6.0,-4.0,2.9,99.0,-3.0,-1.0,-2.0,-2.0,2.9,97.0,-2.0
2575,2017-01-19,-4,-7,-4,3.0,97,-4,-6.0,-10.0,-8.0,3.0,98.0,-9.0,-4.0,-6.0,-5.0,2.9,98.0,-5.0,-3.0,-6.0,-4.0,2.9,99.0,-3.0
2576,2017-01-20,0,-7,-3,4.9,95,-3,-4.0,-7.0,-4.0,3.0,97.0,-4.0,-6.0,-10.0,-8.0,3.0,98.0,-9.0,-4.0,-6.0,-5.0,2.9,98.0,-5.0
2577,2017-01-21,-3,-9,-5,3.0,96,-5,0.0,-7.0,-3.0,4.9,95.0,-3.0,-4.0,-7.0,-4.0,3.0,97.0,-4.0,-6.0,-10.0,-8.0,3.0,98.0,-9.0
2578,2017-01-22,-1,-9,-4,3.0,97,-5,-3.0,-9.0,-5.0,3.0,96.0,-5.0,0.0,-7.0,-3.0,4.9,95.0,-3.0,-4.0,-7.0,-4.0,3.0,97.0,-4.0
2579,2017-01-23,1,-4,0,3.0,100,0,-1.0,-9.0,-4.0,3.0,97.0,-5.0,-3.0,-9.0,-5.0,3.0,96.0,-5.0,0.0,-7.0,-3.0,4.9,95.0,-3.0
2580,2017-01-24,0,-7,-1,3.0,98,0,1.0,-4.0,0.0,3.0,100.0,0.0,-1.0,-9.0,-4.0,3.0,97.0,-5.0,-3.0,-9.0,-5.0,3.0,96.0,-5.0
2581,2017-01-25,-12,-21,-15,4.9,97,-15,0.0,-7.0,-1.0,3.0,98.0,0.0,1.0,-4.0,0.0,3.0,100.0,0.0,-1.0,-9.0,-4.0,3.0,97.0,-5.0
2582,2017-01-26,-10,-26,-16,4.9,94,-15,-12.0,-21.0,-15.0,4.9,97.0,-15.0,0.0,-7.0,-1.0,3.0,98.0,0.0,1.0,-4.0,0.0,3.0,100.0,0.0
2583,2017-01-27,-2,-6,-3,3.1,98,-2,-10.0,-26.0,-16.0,4.9,94.0,-15.0,-12.0,-21.0,-15.0,4.9,97.0,-15.0,0.0,-7.0,-1.0,3.0,98.0,0.0
2584,2017-01-28,-2,-8,-4,3.1,98,-3,-2.0,-6.0,-3.0,3.1,98.0,-2.0,-10.0,-26.0,-16.0,4.9,94.0,-15.0,-12.0,-21.0,-15.0,4.9,97.0,-15.0
2585,2017-01-29,-9,-13,-10,3.1,98,-9,-2.0,-8.0,-4.0,3.1,98.0,-3.0,-2.0,-6.0,-3.0,3.1,98.0,-2.0,-10.0,-26.0,-16.0,4.9,94.0,-15.0
2586,2017-01-30,-11,-14,-12,6.8,97,-12,-9.0,-13.0,-10.0,3.1,98.0,-9.0,-2.0,-8.0,-4.0,3.1,98.0,-3.0,-2.0,-6.0,-3.0,3.1,98.0,-2.0
2587,2017-01-31,-9,-14,-9,3.3,98,-9,-11.0,-14.0,-12.0,6.8,97.0,-12.0,-9.0,-13.0,-10.0,3.1,98.0,-9.0,-2.0,-8.0,-4.0,3.1,98.0,-3.0
2588,2017-02-01,-2,-7,-4,5.1,97,-4,-9.0,-14.0,-9.0,3.3,98.0,-9.0,-11.0,-14.0,-12.0,6.8,97.0,-12.0,-9.0,-13.0,-10.0,3.1,98.0,-9.0
2589,2017-02-02,-10,-22,-15,6.9,97,-10,-2.0,-7.0,-4.0,5.1,97.0,-4.0,-9.0,-14.0,-9.0,3.3,98.0,-9.0,-11.0,-14.0,-12.0,6.8,97.0,-12.0
2590,2017-02-03,-10,-16,-12,6.9,96,-10,-10.0,-22.0,-15.0,6.9,97.0,-10.0,-2.0,-7.0,-4.0,5.1,97.0,-4.0,-9.0,-14.0,-9.0,3.3,98.0,-9.0
2591,2017-02-04,-11,-14,-11,3.3,98,-11,-10.0,-16.0,-12.0,6.9,96.0,-10.0,-10.0,-22.0,-15.0,6.9,97.0,-10.0,-2.0,-7.0,-4.0,5.1,97.0,-4.0
2592,2017-02-05,-10,-17,-12,5.1,97,-11,-11.0,-14.0,-11.0,3.3,98.0,-11.0,-10.0,-16.0,-12.0,6.9,96.0,-10.0,-10.0,-22.0,-15.0,6.9,97.0,-10.0
2593,2017-02-06,-17,-23,-20,8.7,96,-18,-10.0,-17.0,-12.0,5.1,97.0,-11.0,-11.0,-14.0,-11.0,3.3,98.0,-11.0,-10.0,-16.0,-12.0,6.9,96.0,-10.0
2594,2017-02-07,-19,-25,-21,5.2,97,-19,-17.0,-23.0,-20.0,8.7,96.0,-18.0,-10.0,-17.0,-12.0,5.1,97.0,-11.0,-11.0,-14.0,-11.0,3.3,98.0,-11.0
2595,2017-02-08,-12,-20,-15,3.4,98,-15,-19.0,-25.0,-21.0,5.2,97.0,-19.0,-17.0,-23.0,-20.0,8.7,96.0,-18.0,-10.0,-17.0,-12.0,5.1,97.0,-11.0
2596,2017-02-09,-4,-10,-5,3.4,98,-5,-12.0,-20.0,-15.0,3.4,98.0,-15.0,-19.0,-25.0,-21.0,5.2,97.0,-19.0,-17.0,-23.0,-20.0,8.7,96.0,-18.0
2597,2017-02-10,-2,-4,-3,3.4,97,-3,-4.0,-10.0,-5.0,3.4,98.0,-5.0,-12.0,-20.0,-15.0,3.4,98.0,-15.0,-19.0,-25.0,-21.0,5.2,97.0,-19.0
2598,2017-02-11,-1,-4,-2,3.5,96,-2,-2.0,-4.0,-3.0,3.4,97.0,-3.0,-4.0,-10.0,-5.0,3.4,98.0,-5.0,-12.0,-20.0,-15.0,3.4,98.0,-15.0
2599,2017-02-12,-5,-12,-7,3.5,96,-7,-1.0,-4.0,-2.0,3.5,96.0,-2.0,-2.0,-4.0,-3.0,3.4,97.0,-3.0,-4.0,-10.0,-5.0,3.4,98.0,-5.0
2600,2017-02-13,-6,-11,-8,3.6,98,-9,-5.0,-12.0,-7.0,3.5,96.0,-7.0,-1.0,-4.0,-2.0,3.5,96.0,-2.0,-2.0,-4.0,-3.0,3.4,97.0,-3.0
2601,2017-02-14,1,-3,0,3.7,96,0,-6.0,-11.0,-8.0,3.6,98.0,-9.0,-5.0,-12.0,-7.0,3.5,96.0,-7.0,-1.0,-4.0,-2.0,3.5,96.0,-2.0
2602,2017-02-15,-3,-10,-4,3.7,95,-4,1.0,-3.0,0.0,3.7,96.0,0.0,-6.0,-11.0,-8.0,3.6,98.0,-9.0,-5.0,-12.0,-7.0,3.5,96.0,-7.0
